singer_account_id,performance_id,song_title,singer_gender,singer_birth_year,,Language
127358779,127358779_30863622,_airplanes,F,1927,6,EN
136107005,136107005_35449561,_airplanes,F,1988,0,EN
148644746,148644746_34493795,_airplanes,F,1967,2,EN
168747808,168747808_34897880,_airplanes,F,1975,1,EN
175284960,175284960_43466580,_airplanes,F,1971,2,EN
178481374,178481374_48525461,_airplanes,F,1998,0,EN
184308133,184308133_39195100,_airplanes,F,1992,1,EN
185507665,185507665_39913817,_airplanes,M,1986,0,EN
201486977,201486977_43167286,_airplanes,F,1993,0,EN
208185810,208185810_46059675,_airplanes,F,1997,1,EN
211784338,211784338_47180825,_airplanes,F,1978,1,EN
216138079,216138079_50967229,_airplanes,F,1988,0,EN
143481101,143481101_25532479,_blurred_lines,F,1983,0,EN
122957825,122957825_37197163,_blurred_lines,F,1984,5,EN
114795669,114795669_38073603,_blurred_lines,F,1975,2,EN
110447479,110447479_23075032,_blurred_lines,M,1983,0,EN
134068081,134068081_23055644,_blurred_lines,M,1980,0,EN
76644682,76644682_50857346,_blurred_lines,F,1996,0,EN
80813208,80813208_36393040,_blurred_lines,M,1988,0,EN
104863739,104863739_29698857,_blurred_lines,F,1983,2,EN
113685760,113685760_32048060,_blurred_lines,F,1987,0,EN
115183863,115183863_27033737,_blurred_lines,M,1988,0,EN
121315817,121315817_22573095,_blurred_lines,F,1993,0,EN
122611677,122611677_31274015,_blurred_lines,M,1995,1,EN
131052578,131052578_39075215,_blurred_lines,F,1987,0,EN
134217883,134217883_28705248,_blurred_lines,M,1990,0,EN
143217220,143217220_34612502,_blurred_lines,F,1996,0,EN
144373339,144373339_28075645,_blurred_lines,F,1995,2,EN
144373339,144373339_25791642,_blurred_lines,F,1995,1,EN
149078648,149078648_27041676,_blurred_lines,F,1996,0,EN
155637151,155637151_28989688,_blurred_lines,M,1981,0,EN
158069411,158069411_29658901,_blurred_lines,F,1991,0,EN
164331491,164331491_49148523,_blurred_lines,F,1980,9,EN
166544857,166544857_34425500,_blurred_lines,F,1978,1,EN
171037111,171037111_33732834,_blurred_lines,F,1974,0,EN
177378418,177378418_37384385,_ben,M,1984,2,EN
129997156,129997156_23803202,_ben,F,1991,0,EN
206843124,206843124_46157121,_ben,F,1977,0,EN
177693210,177693210_46007254,_ben,F,1972,0,EN
120197252,120197252_26827592,_ben,M,1977,127,EN
83622075,83622075_27976958,_ben,F,1997,0,EN
72214345,72214345_42976406,_ben,M,1990,3,EN
100913724,100913724_35729608,_ben,M,1987,13,EN
106143988,106143988_45356271,_ben,F,1978,1,EN
107369262,107369262_44859531,_ben,F,1991,0,EN
112853206,112853206_40173549,_ben,F,1959,8,EN
115128154,115128154_48933724,_ben,F,1959,1,EN
118488739,118488739_31547978,_ben,F,1978,0,EN
129069444,129069444_21845447,_ben,F,1989,0,EN
134484591,134484591_33156358,_ben,F,1989,0,EN
140316579,140316579_29362046,_ben,F,1971,1,EN
141608524,141608524_47231513,_ben,M,1991,1,EN
149775918,149775918_35146771,_ben,F,1977,0,EN
170323289,170323289_36100280,_ben,F,1986,0,EN
174194688,174194688_34623602,_ben,F,1976,0,EN
183758526,183758526_37378438,_ben,F,1984,2,EN
199569425,199569425_47523274,_ben,F,1973,1,EN
211644452,211644452_47826662,_ben,F,1994,2,EN
144654581,144654581_26686249,_losing_my_religion,F,1967,1,EN
177757786,177757786_36959178,_losing_my_religion,F,1960,1,EN
164113700,164113700_32453983,_losing_my_religion,F,1987,3,EN
153464018,153464018_28568459,_losing_my_religion,F,1980,3,EN
135869271,135869271_23532163,_losing_my_religion,M,1957,0,EN
79816965,79816965_47833015,_losing_my_religion,F,1982,0,EN
79816965,79816965_46676064,_losing_my_religion,F,1982,0,EN
100267906,100267906_37953437,_losing_my_religion,F,1996,2,EN
109251725,109251725_44652614,_losing_my_religion,F,1980,1,EN
125114572,125114572_41095328,_losing_my_religion,F,1986,2,EN
125871637,125871637_23221984,_losing_my_religion,M,1970,0,EN
133248312,133248312_23722657,_losing_my_religion,F,1980,2,EN
135392009,135392009_23717248,_losing_my_religion,F,1983,0,EN
139782789,139782789_46382474,_losing_my_religion,F,1959,0,EN
139782789,139782789_26743196,_losing_my_religion,F,1959,0,EN
140563977,140563977_24662148,_losing_my_religion,M,1984,0,EN
167313840,167313840_39895430,_losing_my_religion,M,1969,5,EN
174974095,174974095_37345590,_losing_my_religion,F,1981,0,EN
175313231,175313231_38555948,_losing_my_religion,M,1971,8,EN
193944346,193944346_43637875,_losing_my_religion,M,1978,2,EN
193944346,193944346_42999226,_losing_my_religion,M,1978,1,EN
193944346,193944346_45262000,_losing_my_religion,M,1978,1,EN
193944346,193944346_43838591,_losing_my_religion,M,1978,1,EN
222217189,222217189_50799012,_all_the_small_things,F,1998,0,EN
162591827,162591827_30877651,_all_the_small_things,F,1999,0,EN
170615601,170615601_34493898,_all_the_small_things,F,1992,3,EN
162339701,162339701_40683239,_all_the_small_things,M,1986,0,EN
127552407,127552407_35202222,_all_the_small_things,M,1971,3,EN
79823079,79823079_29104118,_all_the_small_things,M,1991,0,EN
77729004,77729004_26145586,_all_the_small_things,M,1985,0,EN
77729004,77729004_29585917,_all_the_small_things,M,1985,0,EN
92895360,92895360_21737044,_all_the_small_things,F,1990,0,EN
105383004,105383004_21764866,_all_the_small_things,F,1990,0,EN
107805953,107805953_22689420,_all_the_small_things,F,1981,0,EN
117181982,117181982_22059918,_all_the_small_things,F,2000,0,EN
120010510,120010510_34063408,_all_the_small_things,F,1990,0,EN
122586839,122586839_22019521,_all_the_small_things,F,1995,0,EN
123843878,123843878_22535658,_all_the_small_things,F,1965,0,EN
129713879,129713879_23653704,_all_the_small_things,M,1986,1,EN
149748192,149748192_39361727,_all_the_small_things,F,1995,0,EN
153178606,153178606_28430668,_all_the_small_things,M,1991,1,EN
160255971,160255971_35780353,_all_the_small_things,F,1971,0,EN
162339701,162339701_39310880,_all_the_small_things,M,1986,1,EN
192290218,192290218_40404269,_all_the_small_things,F,1994,0,EN
211784338,211784338_46991791,_all_the_small_things,F,1978,2,EN
211873358,211873358_47089189,_all_the_small_things,F,1997,1,EN
106192051,106192051_22975351,_dont_rain_on_my_parade,F,1996,0,EN
108652764,108652764_21532889,_dont_rain_on_my_parade,M,1986,0,EN
149078648,149078648_27175668,_dont_rain_on_my_parade,F,1996,0,EN
182534554,182534554_40048328,_dont_rain_on_my_parade,M,1994,2,EN
173919016,173919016_42662219,_dont_rain_on_my_parade,M,1954,15,EN
84001268,84001268_43221007,_dont_rain_on_my_parade,F,1986,1,EN
74363136,74363136_40670591,_dont_rain_on_my_parade,F,1970,2,EN
77300542,77300542_37441339,_dont_rain_on_my_parade,F,1984,2,EN
79326364,79326364_24650358,_dont_rain_on_my_parade,F,1983,0,EN
86996953,86996953_28055083,_dont_rain_on_my_parade,F,1998,0,EN
103684872,103684872_50799095,_dont_rain_on_my_parade,F,1976,24,EN
111733175,111733175_35774758,_dont_rain_on_my_parade,M,1988,1,EN
113681891,113681891_37883029,_dont_rain_on_my_parade,F,1979,23,EN
117430031,117430031_39411037,_dont_rain_on_my_parade,M,1994,2,EN
118268520,118268520_32986232,_dont_rain_on_my_parade,F,1967,1,EN
121272271,121272271_25412983,_dont_rain_on_my_parade,F,1989,0,EN
142367760,142367760_31874270,_dont_rain_on_my_parade,F,1996,0,EN
152855202,152855202_43325231,_dont_rain_on_my_parade,F,1969,2,EN
160890536,160890536_37840037,_dont_rain_on_my_parade,F,1987,15,EN
174673702,174673702_34750520,_dont_rain_on_my_parade,F,1985,0,EN
181225793,181225793_50467933,_dont_rain_on_my_parade,F,1991,0,EN
182894327,182894327_37390017,_dont_rain_on_my_parade,F,1990,0,EN
198089563,198089563_42447958,_dont_rain_on_my_parade,F,1992,0,EN
102853234,102853234_29957512,_you_make_me_feel_brand,M,1983,0,EN
147439016,147439016_40636878,_you_make_me_feel_brand,M,1956,1,EN
127446246,127446246_44537746,_you_make_me_feel_brand,M,1980,0,EN
98595226,98595226_27313992,_you_make_me_feel_brand,F,1960,2,EN
110348885,110348885_40430601,_you_make_me_feel_brand,M,1980,2,EN
175914781,175914781_42591554,_you_make_me_feel_brand,F,1968,8,EN
81948812,81948812_27348038,_you_make_me_feel_brand,M,1978,1,EN
85904363,85904363_28579170,_you_make_me_feel_brand,M,1982,0,EN
98606483,98606483_27870275,_you_make_me_feel_brand,M,1966,0,EN
102860994,102860994_30280762,_you_make_me_feel_brand,M,1905,0,EN
103429325,103429325_27008968,_you_make_me_feel_brand,F,1963,3,EN
117329537,117329537_28955568,_you_make_me_feel_brand,F,1964,2,EN
125871637,125871637_34533527,_you_make_me_feel_brand,M,1970,0,EN
127446246,127446246_44040944,_you_make_me_feel_brand,M,1980,0,EN
145204131,145204131_30468302,_you_make_me_feel_brand,M,1960,1,EN
147439016,147439016_37838737,_you_make_me_feel_brand,M,1956,1,EN
147439016,147439016_37710409,_you_make_me_feel_brand,M,1956,0,EN
147439016,147439016_39387240,_you_make_me_feel_brand,M,1956,0,EN
147439016,147439016_31572912,_you_make_me_feel_brand,M,1956,0,EN
184536775,184536775_38093057,_you_make_me_feel_brand,M,1987,2,EN
192065487,192065487_40631897,_you_make_me_feel_brand,F,1980,2,EN
192065487,192065487_49223457,_you_make_me_feel_brand,F,1980,0,EN
196350782,196350782_46624544,_you_make_me_feel_brand,M,1905,2,EN
149622690,149622690_41512308,_billionaire,F,1988,3,EN
106297496,106297496_43928013,_billionaire,M,1990,3,EN
136672603,136672603_30788835,_billionaire,F,1998,0,EN
145603441,145603441_26094550,_billionaire,F,1994,0,EN
211075550,211075550_46918802,_billionaire,M,1990,0,EN
123225513,123225513_49398183,_billionaire,F,1984,0,EN
121084909,121084909_40848501,_billionaire,F,1989,0,EN
126307981,126307981_27952372,_billionaire,M,1997,2,EN
93670012,93670012_39757535,_billionaire,M,1980,10,EN
92067150,92067150_40539654,_billionaire,M,1994,9,EN
107035468,107035468_47751259,_billionaire,F,1984,2,EN
130526009,130526009_33838533,_billionaire,F,1983,4,EN
139783522,139783522_25359842,_billionaire,F,1998,0,EN
146744072,146744072_26358647,_billionaire,F,1981,0,EN
147033975,147033975_33434016,_billionaire,M,1993,1,EN
152869245,152869245_45904297,_billionaire,F,1997,0,EN
161399714,161399714_31715042,_billionaire,F,1991,0,EN
169379627,169379627_33532951,_billionaire,F,1994,1,EN
179222638,179222638_35822634,_billionaire,F,1988,0,EN
182212123,182212123_37108353,_billionaire,F,1992,1,EN
183517174,183517174_48611433,_billionaire,F,1993,0,EN
210393721,210393721_46508536,_billionaire,M,1994,0,EN
214092528,214092528_47922172,_billionaire,M,1985,0,EN
140936937,140936937_33892136,_part_of_your_world,F,1992,2,EN
105209389,105209389_30281271,_part_of_your_world,F,1991,1,EN
148823695,148823695_35073472,_part_of_your_world,F,1986,1,EN
148787519,148787519_38042207,_part_of_your_world,F,1994,2,EN
172804791,172804791_35377416,_part_of_your_world,F,1961,4,EN
105802078,105802078_35465382,_part_of_your_world,F,1996,1,EN
86281624,86281624_41022711,_part_of_your_world,F,1988,1,EN
89213357,89213357_36826572,_part_of_your_world,F,1986,1,EN
100895244,100895244_31264246,_part_of_your_world,F,1984,19,EN
116789247,116789247_49930797,_part_of_your_world,M,1980,0,EN
119675428,119675428_30093537,_part_of_your_world,F,1999,0,EN
129079395,129079395_35279968,_part_of_your_world,F,1990,1,EN
133372475,133372475_23097793,_part_of_your_world,F,1996,0,EN
135086588,135086588_23274144,_part_of_your_world,F,1980,0,EN
141837167,141837167_48428306,_part_of_your_world,F,1990,0,EN
142820417,142820417_25329041,_part_of_your_world,F,1989,0,EN
149495188,149495188_34305891,_part_of_your_world,F,1994,1,EN
154378125,154378125_30878490,_part_of_your_world,F,1981,0,EN
157968329,157968329_31401876,_part_of_your_world,F,1990,1,EN
161220714,161220714_32270326,_part_of_your_world,F,1994,0,EN
174601645,174601645_35196628,_part_of_your_world,F,1979,0,EN
180333033,180333033_36198066,_part_of_your_world,F,1996,0,EN
182894327,182894327_42452652,_part_of_your_world,F,1990,0,EN
128147150,128147150_22947516,_o_holy_night,F,1985,0,EN
95796258,95796258_25280789,_o_holy_night,M,1983,0,EN
132225695,132225695_22921309,_o_holy_night,M,1980,0,EN
123036906,123036906_24019455,_o_holy_night,F,1973,0,EN
117337786,117337786_40482617,_o_holy_night,M,1990,158,EN
133855692,133855692_23033452,_o_holy_night,F,1989,0,EN
133107672,133107672_23903174,_o_holy_night,F,1952,1,EN
147329426,147329426_26583603,_o_holy_night,F,1996,0,EN
79139310,79139310_39558817,_o_holy_night,F,1977,0,EN
87259387,87259387_23939542,_o_holy_night,F,1981,7,EN
87261248,87261248_45559831,_o_holy_night,M,1991,0,EN
87261248,87261248_23231029,_o_holy_night,M,1991,0,EN
96409588,96409588_27057937,_o_holy_night,F,1983,2,EN
116038474,116038474_21629222,_o_holy_night,F,1989,0,EN
116476049,116476049_23047124,_o_holy_night,M,1978,2,EN
117119888,117119888_23106608,_o_holy_night,M,1986,1,EN
119156510,119156510_22554203,_o_holy_night,M,1978,9,EN
127515417,127515417_23333587,_o_holy_night,F,1979,1,EN
131817927,131817927_25672316,_o_holy_night,M,1974,6,EN
133107672,133107672_23078256,_o_holy_night,F,1952,3,EN
138405964,138405964_24363969,_o_holy_night,F,1988,0,EN
138405964,138405964_24108033,_o_holy_night,F,1988,0,EN
180485088,180485088_44313131,_o_holy_night,F,1970,21,EN
140604820,140604820_34935321,_the_way_you_look_tony,M,1953,0,EN
119156510,119156510_21657069,_the_way_you_look_tony,M,1978,0,EN
105590773,105590773_40256721,_the_way_you_look_tony,M,1985,1,EN
85874513,85874513_32323425,_the_way_you_look_tony,F,1994,1,EN
197161917,197161917_45854947,_the_way_you_look_tony,F,1966,1,EN
70652717,70652717_35426733,_the_way_you_look_tony,F,1992,1,EN
70957290,70957290_37525434,_the_way_you_look_tony,F,1992,1,EN
87696931,87696931_32955157,_the_way_you_look_tony,M,1993,0,EN
88448128,88448128_32071994,_the_way_you_look_tony,F,1993,4,EN
89381141,89381141_23806859,_the_way_you_look_tony,M,1987,0,EN
97583081,97583081_44251846,_the_way_you_look_tony,F,1963,4,EN
111453572,111453572_25144445,_the_way_you_look_tony,M,1969,11,EN
114694744,114694744_38559574,_the_way_you_look_tony,F,1992,5,EN
122696653,122696653_22828451,_the_way_you_look_tony,F,1982,0,EN
125503395,125503395_40277823,_the_way_you_look_tony,F,1986,1,EN
127648729,127648729_29516014,_the_way_you_look_tony,M,1966,4,EN
128316122,128316122_38947783,_the_way_you_look_tony,F,1959,1,EN
129280654,129280654_22667791,_the_way_you_look_tony,F,1965,2,EN
136838734,136838734_24007427,_the_way_you_look_tony,M,1960,0,EN
156974966,156974966_39596301,_the_way_you_look_tony,F,1983,23,EN
157389274,157389274_29759408,_the_way_you_look_tony,F,1977,1,EN
165822790,165822790_31691092,_the_way_you_look_tony,F,1991,0,EN
186308238,186308238_39640785,_the_way_you_look_tony,M,1984,1,EN
167482508,167482508_33358401,_heart_attack,F,1978,2,EN
127191429,127191429_45326932,_heart_attack,F,1988,0,EN
186930556,186930556_38477071,_heart_attack,F,1978,0,EN
76219649,76219649_44746766,_heart_attack,F,1992,2,EN
170852936,170852936_43651905,_heart_attack,F,1974,0,EN
162944943,162944943_42857080,_heart_attack,F,1994,1,EN
85231086,85231086_35307032,_heart_attack,F,1995,2,EN
87086807,87086807_47422482,_heart_attack,F,1990,1,EN
91429265,91429265_22238357,_heart_attack,F,1990,0,EN
93459146,93459146_21729605,_heart_attack,M,1992,113,EN
99412880,99412880_25158019,_heart_attack,F,1989,1,EN
105320868,105320868_45719653,_heart_attack,F,1996,0,EN
108968495,108968495_39106414,_heart_attack,F,1999,8,EN
111525704,111525704_38351526,_heart_attack,F,1992,1,EN
123607895,123607895_34009729,_heart_attack,F,1966,0,EN
125113403,125113403_48253405,_heart_attack,F,1990,5,EN
125765901,125765901_22821159,_heart_attack,F,1978,0,EN
133118061,133118061_50689305,_heart_attack,M,1978,2,EN
133317158,133317158_23055550,_heart_attack,F,2000,2,EN
135847856,135847856_25766903,_heart_attack,F,1994,0,EN
153499737,153499737_35835303,_heart_attack,F,1993,1,EN
173663216,173663216_44015892,_heart_attack,F,1994,3,EN
203525581,203525581_44068660,_heart_attack,F,1986,0,EN
96688683,96688683_33989003,_top_of_the_world,F,1968,6,EN
125871637,125871637_24503608,_top_of_the_world,M,1970,0,EN
101016666,101016666_39622527,_top_of_the_world,F,1965,1,EN
135401774,135401774_23507314,_top_of_the_world,F,1969,1,EN
136509107,136509107_23621610,_top_of_the_world,F,1984,0,EN
162991976,162991976_34667329,_top_of_the_world,F,1975,2,EN
74371576,74371576_48853606,_top_of_the_world,F,1961,1,EN
97690699,97690699_28480709,_top_of_the_world,F,1973,9,EN
103429325,103429325_24401680,_top_of_the_world,F,1963,5,EN
115638267,115638267_26130934,_top_of_the_world,F,1987,0,EN
119706470,119706470_35167058,_top_of_the_world,F,1954,2,EN
124645255,124645255_49125514,_top_of_the_world,M,1973,0,EN
128522916,128522916_22039256,_top_of_the_world,F,1976,0,EN
131245008,131245008_24872704,_top_of_the_world,F,1955,0,EN
131245008,131245008_23264086,_top_of_the_world,F,1955,0,EN
132678441,132678441_28914455,_top_of_the_world,F,1974,0,EN
141565052,141565052_29777283,_top_of_the_world,F,1987,0,EN
142311747,142311747_26038068,_top_of_the_world,F,1976,0,EN
142916980,142916980_28288913,_top_of_the_world,F,1959,0,EN
143366543,143366543_26297743,_top_of_the_world,F,1959,0,EN
159391572,159391572_30808313,_top_of_the_world,F,1970,1,EN
175062946,175062946_39793849,_top_of_the_world,F,1971,1,EN
200198080,200198080_48062736,_top_of_the_world,F,1963,2,EN
141927209,141927209_25075556,_bye_bye_bye,F,1993,0,EN
158572445,158572445_30112375,_bye_bye_bye,F,1985,0,EN
168002457,168002457_34199061,_bye_bye_bye,F,1986,0,EN
172447747,172447747_38111227,_bye_bye_bye,F,1986,5,EN
77130559,77130559_22868684,_bye_bye_bye,M,1985,1,EN
85418711,85418711_37612525,_bye_bye_bye,M,1996,39,EN
87374007,87374007_37110386,_bye_bye_bye,F,1987,2,EN
87925769,87925769_42306019,_bye_bye_bye,F,1981,0,EN
95521146,95521146_43232795,_bye_bye_bye,M,1983,0,EN
98147616,98147616_30094004,_bye_bye_bye,F,1990,1,EN
116908118,116908118_29972722,_bye_bye_bye,F,1982,2,EN
118115350,118115350_42096964,_bye_bye_bye,F,1991,0,EN
140564922,140564922_24897204,_bye_bye_bye,F,1984,0,EN
141458832,141458832_25029950,_bye_bye_bye,F,1975,0,EN
145098791,145098791_45194434,_bye_bye_bye,M,1988,0,EN
152715927,152715927_34477849,_bye_bye_bye,M,1997,2,EN
167217089,167217089_47489721,_bye_bye_bye,F,1984,0,EN
176943756,176943756_35589219,_bye_bye_bye,F,1989,1,EN
182045128,182045128_37527465,_bye_bye_bye,F,1985,0,EN
186240291,186240291_44689582,_bye_bye_bye,M,1996,1,EN
190060605,190060605_45950441,_bye_bye_bye,F,1989,10,EN
195373922,195373922_42081768,_bye_bye_bye,M,1990,0,EN
206280307,206280307_47196073,_bye_bye_bye,F,1988,0,EN
175519185,175519185_39893870,_the_worst,F,1996,0,EN
136077720,136077720_39539344,_the_worst,F,1992,0,EN
191155433,191155433_39965954,_the_worst,M,1993,3,EN
88551416,88551416_48730884,_the_worst,F,1987,0,EN
125721227,125721227_47119993,_the_worst,F,1988,0,EN
103348041,103348041_39352108,_the_worst,F,1976,3,EN
183514652,183514652_43390509,_the_worst,F,1996,2,EN
73928485,73928485_39385939,_the_worst,F,1988,0,EN
88551416,88551416_41281992,_the_worst,F,1987,1,EN
90470919,90470919_39611786,_the_worst,M,1997,37,EN
